book_id,user_id,rating
3106,19724,4
3515,19724,3
4159,19724,3
4174,19724,2
4427,19724,3
8609,19724,5
1,44397,5
4,44397,5
5,44397,5
9,44397,5
10,44397,5
13,44397,5
14,44397,5
15,44397,5
16,44397,5
17,44397,5
20,44397,5
26,44397,5
28,44397,5
30,44397,4
31,44397,5
32,44397,5
33,44397,4
34,44397,3
35,44397,4
40,44397,4
42,44397,4
44,44397,4
45,44397,5
46,44397,5
47,44397,5
48,44397,5
50,44397,5
59,44397,5
64,44397,4
65,44397,5
67,44397,4
80,44397,5
85,44397,5
87,44397,5
93,44397,4
94,44397,5
98,44397,5
102,44397,5
103,44397,5
104,44397,3
112,44397,5
114,44397,3
115,44397,4
117,44397,5
118,44397,5
119,44397,5
124,44397,5
131,44397,5
138,44397,4
140,44397,5
142,44397,5
144,44397,5
146,44397,5
148,44397,5
157,44397,5
172,44397,5
177,44397,4
179,44397,5
184,44397,4
185,44397,4
186,44397,5
190,44397,5
195,44397,5
198,44397,5
199,44397,4
208,44397,5
209,44397,5
212,44397,3
216,44397,5
217,44397,5
229,44397,5
231,44397,5
233,44397,5
235,44397,2
236,44397,4
237,44397,4
249,44397,5
251,44397,5
255,44397,5
256,44397,4
258,44397,4
265,44397,5
268,44397,5
272,44397,5
287,44397,5
289,44397,4
295,44397,4
304,44397,5
305,44397,4
306,44397,5
311,44397,5
313,44397,5
317,44397,4
318,44397,5
320,44397,5
325,44397,4
328,44397,5
329,44397,4
333,44397,5
339,44397,5
344,44397,5
358,44397,5
359,44397,5
364,44397,5
378,44397,4
383,44397,4
391,44397,5
396,44397,5
407,44397,5
414,44397,4
417,44397,4
421,44397,4
425,44397,5
440,44397,5
444,44397,5
453,44397,3
467,44397,5
468,44397,4
476,44397,4
485,44397,5
494,44397,5
515,44397,5
516,44397,5
522,44397,5
523,44397,4
538,44397,4
545,44397,4
567,44397,5
587,44397,4
608,44397,5
625,44397,5
639,44397,5
642,44397,5
657,44397,4
661,44397,5
681,44397,5
688,44397,4
704,44397,5
727,44397,4
749,44397,5
757,44397,5
767,44397,5
779,44397,5
808,44397,4
840,44397,5
847,44397,4
860,44397,4
869,44397,4
883,44397,5
896,44397,4
919,44397,5
941,44397,5
948,44397,4
1051,44397,5
1068,44397,5
1079,44397,4
1133,44397,5
1144,44397,4
1158,44397,5
1159,44397,4
1161,44397,4
1237,44397,5
1238,44397,4
1274,44397,5
1283,44397,5
1310,44397,5
1384,44397,5
1462,44397,5
1487,44397,5
1515,44397,5
1581,44397,5
1672,44397,5
1739,44397,5
1814,44397,5
1897,44397,5
1909,44397,4
2089,44397,4
2107,44397,5
2124,44397,5
2346,44397,5
2578,44397,4
2632,44397,5
3122,44397,5
4692,44397,5
5297,44397,5
8036,44397,5
9006,44397,5
2,5115,4
3,5115,4
4,5115,5
5,5115,3
7,5115,4
9,5115,3
10,5115,4
11,5115,4
13,5115,4
14,5115,3
16,5115,4
19,5115,5
22,5115,4
28,5115,3
31,5115,5
32,5115,3
33,5115,3
35,5115,3
36,5115,3
38,5115,3
41,5115,3
42,5115,5
43,5115,4
46,5115,4
47,5115,3
48,5115,3
49,5115,4
51,5115,4
52,5115,3
54,5115,2
55,5115,3
56,5115,2
57,5115,5
58,5115,4
59,5115,4
60,5115,3
62,5115,3
63,5115,4
66,5115,5
70,5115,3
72,5115,3
73,5115,4
76,5115,4
77,5115,4
82,5115,4
84,5115,3
86,5115,3
88,5115,2
90,5115,4
91,5115,2
100,5115,2
114,5115,4
116,5115,4
117,5115,4
118,5115,3
119,5115,1
120,5115,3
123,5115,3
131,5115,2
133,5115,3
136,5115,4
147,5115,4
148,5115,4
160,5115,4
168,5115,2
171,5115,4
179,5115,4
183,5115,3
186,5115,4
187,5115,3
195,5115,4
202,5115,2
207,5115,3
221,5115,2
223,5115,4
230,5115,4
234,5115,5
237,5115,4
245,5115,4
265,5115,4
270,5115,4
274,5115,3
282,5115,2
306,5115,1
311,5115,5
312,5115,3
314,5115,3
349,5115,5
358,5115,4
361,5115,4
379,5115,4
396,5115,5
409,5115,5
415,5115,2
416,5115,4
417,5115,3
424,5115,3
434,5115,2
453,5115,1
454,5115,4
496,5115,3
497,5115,5
515,5115,5
538,5115,2
541,5115,4
545,5115,5
586,5115,4
639,5115,4
640,5115,4
659,5115,3
666,5115,4
685,5115,2
703,5115,3
731,5115,3
734,5115,5
757,5115,5
767,5115,5
840,5115,4
866,5115,4
909,5115,2
975,5115,4
997,5115,4
1088,5115,3
1091,5115,4
1094,5115,3
1132,5115,3
1137,5115,3
1158,5115,5
1207,5115,4
1244,5115,3
1259,5115,2
1435,5115,2
1466,5115,4
1581,5115,5
1644,5115,1
1678,5115,3
1681,5115,3
1772,5115,4
1896,5115,4
1934,5115,1
1953,5115,3
1974,5115,5
2017,5115,3
2031,5115,4
2144,5115,4
2296,5115,4
2361,5115,3
2389,5115,3
2411,5115,5
2688,5115,4
3108,5115,4
3143,5115,4
3264,5115,3
3402,5115,5
3410,5115,2
3443,5115,4
3565,5115,4
3657,5115,2
3680,5115,3
3772,5115,5
3833,5115,4
3876,5115,3
3910,5115,3
4062,5115,4
4127,5115,3
4242,5115,4
4256,5115,2
4277,5115,4
4347,5115,3
4797,5115,4
4898,5115,4
5036,5115,4
5052,5115,4
5069,5115,4
5406,5115,3
5436,5115,3
5717,5115,5
6147,5115,4
6264,5115,1
6495,5115,4
6752,5115,1
6909,5115,4
7644,5115,1
7833,5115,4
7969,5115,4
8196,5115,2
8216,5115,2
16,11272,3
37,11272,3
60,11272,3
63,11272,4
67,11272,1
75,11272,5
78,11272,1
80,11272,4
85,11272,5
90,11272,3
93,11272,3
104,11272,3
108,11272,1
113,11272,5
117,11272,3
119,11272,3
123,11272,1
129,11272,4
130,11272,3
136,11272,1
142,11272,5
148,11272,3
150,11272,3
156,11272,1
160,11272,4
168,11272,4
171,11272,4
172,11272,5
177,11272,4
178,11272,3
179,11272,4
180,11272,4
198,11272,3
200,11272,5
204,11272,3
205,11272,4
211,11272,2
212,11272,5
225,11272,4
228,11272,1
230,11272,4
233,11272,3
243,11272,3
247,11272,3
255,11272,2
265,11272,3
268,11272,4
271,11272,4
287,11272,2
289,11272,4
306,11272,3
310,11272,1
311,11272,4
315,11272,1
321,11272,4
322,11272,3
323,11272,3
325,11272,4
326,11272,3
336,11272,3
354,11272,4
366,11272,3
372,11272,3
374,11272,3
378,11272,4
395,11272,3
401,11272,3
407,11272,4
408,11272,3
413,11272,4
414,11272,3
417,11272,3
424,11272,3
426,11272,4
436,11272,3
442,11272,5
451,11272,4
453,11272,4
457,11272,4
461,11272,3
461,11272,4
471,11272,4
472,11272,4
476,11272,5
479,11272,3
485,11272,5
489,11272,5
494,11272,4
495,11272,2
496,11272,3
498,11272,5
545,11272,2
546,11272,3
550,11272,3
560,11272,5
561,11272,3
576,11272,2
593,11272,3
595,11272,3
605,11272,4
608,11272,5
620,11272,4
635,11272,4
653,11272,3
657,11272,4
658,11272,5
662,11272,3
664,11272,3
669,11272,4
682,11272,4
687,11272,4
688,11272,2
704,11272,3
727,11272,3
733,11272,3
741,11272,3
757,11272,5
777,11272,1
826,11272,3
840,11272,4
860,11272,3
868,11272,3
883,11272,4
885,11272,5
895,11272,2
899,11272,5
903,11272,2
916,11272,2
919,11272,5
925,11272,3
941,11272,4
948,11272,4
961,11272,5
982,11272,4
1005,11272,3
1021,11272,2
1061,11272,3
1064,11272,3
1094,11272,3
1111,11272,1
1133,11272,4
1142,11272,5
1310,11272,3
1365,11272,4
1367,11272,5
1380,11272,5
1435,11272,4
1465,11272,3
1493,11272,3
1520,11272,3
1566,11272,5
1725,11272,4
1806,11272,1
1843,11272,2
1873,11272,5
1928,11272,3
1957,11272,5
1970,11272,3
2013,11272,3
2107,11272,5
2247,11272,3
2403,11272,3
2440,11272,3
2475,11272,3
2555,11272,3
2875,11272,3
3056,11272,1
3090,11272,2
3091,11272,4
3156,11272,1
3207,11272,2
3210,11272,3
3219,11272,3
3296,11272,5
3561,11272,2
3570,11272,2
3650,11272,5
3767,11272,4
3791,11272,4
4034,11272,4
4081,11272,3
4394,11272,4
5012,11272,1
5313,11272,4
8703,11272,3
9036,11272,2
9588,11272,4
148,9125,1
155,9125,3
161,9125,3
186,9125,4
200,9125,1
248,9125,3
251,9125,1
264,9125,3
274,9125,1
276,9125,2
288,9125,2
293,9125,2
297,9125,5
298,9125,2
304,9125,3
306,9125,3
332,9125,3
335,9125,1
337,9125,3
346,9125,3
353,9125,2
360,9125,4
361,9125,3
364,9125,2
371,9125,4
375,9125,3
381,9125,3
387,9125,3
395,9125,4
400,9125,2
402,9125,1
405,9125,4
409,9125,4
420,9125,1
425,9125,1
427,9125,3
432,9125,3
444,9125,3
451,9125,1
453,9125,3
471,9125,1
476,9125,4
483,9125,5
489,9125,2
492,9125,1
496,9125,1
501,9125,2
503,9125,3
515,9125,2
518,9125,4
529,9125,1
538,9125,2
540,9125,4
542,9125,2
545,9125,2
546,9125,5
576,9125,3
590,9125,3
593,9125,2
595,9125,4
599,9125,3
606,9125,4
621,9125,1
633,9125,1
637,9125,2
639,9125,1
646,9125,3
650,9125,2
664,9125,3
669,9125,4
681,9125,2
696,9125,1
700,9125,2
701,9125,2
709,9125,3
714,9125,3
715,9125,2
730,9125,5
733,9125,2
736,9125,2
739,9125,2
767,9125,1
773,9125,3
779,9125,5
809,9125,3
819,9125,2
826,9125,4
829,9125,2
839,9125,3
840,9125,2
855,9125,3
860,9125,3
885,9125,1
898,9125,1
919,9125,4
935,9125,2
937,9125,3
977,9125,2
994,9125,3
1015,9125,4
1019,9125,3
1031,9125,4
1042,9125,1
1055,9125,3
1057,9125,1
1073,9125,2
1112,9125,1
1133,9125,3
1179,9125,1
1202,9125,3
1210,9125,1
1217,9125,1
1223,9125,3
1299,9125,2
1327,9125,4
1465,9125,5
1477,9125,3
1492,9125,3
1503,9125,4
1520,9125,3
1526,9125,2
1566,9125,2
1570,9125,3
1571,9125,3
1574,9125,1
1605,9125,2
1622,9125,1
1633,9125,1
1676,9125,1
1679,9125,4
1681,9125,4
1707,9125,1
1714,9125,1
1727,9125,1
1752,9125,2
1771,9125,2
1806,9125,3
1845,9125,3
1885,9125,3
1887,9125,2
1957,9125,2
2024,9125,1
2025,9125,1
2053,9125,4
2089,9125,1
2197,9125,3
2210,9125,2
2259,9125,4
2274,9125,2
2375,9125,2
2466,9125,2
2480,9125,2
2481,9125,2
2517,9125,2
2561,9125,2
2600,9125,2
2810,9125,5
2854,9125,3
2942,9125,1
2967,9125,3
3027,9125,2
3077,9125,4
3131,9125,2
3143,9125,3
3264,9125,1
3306,9125,4
3565,9125,4
3643,9125,3
3715,9125,3
3818,9125,3
3892,9125,2
3973,9125,1
4034,9125,1
4091,9125,1
4383,9125,2
4503,9125,2
4634,9125,4
5072,9125,1
5437,9125,2
6382,9125,1
6502,9125,2
6521,9125,1
6772,9125,1
8640,9125,2
9722,9125,4
9761,9125,2
9784,9125,5
5,46139,4
7,46139,5
8,46139,3
9,46139,5
11,46139,5
16,46139,5
19,46139,5
36,46139,5
37,46139,3
39,46139,5
41,46139,3
42,46139,4
44,46139,3
53,46139,4
63,46139,4
71,46139,4
72,46139,3
75,46139,4
77,46139,5
80,46139,3
82,46139,4
84,46139,4
90,46139,4
98,46139,5
100,46139,4
103,46139,5
104,46139,4
107,46139,4
110,46139,5
115,46139,4
116,46139,4
118,46139,5
119,46139,4
122,46139,4
123,46139,4
126,46139,3
129,46139,4
130,46139,4
134,46139,5
135,46139,5
136,46139,4
140,46139,5
142,46139,5
148,46139,5
152,46139,4
153,46139,5
154,46139,5
155,46139,5
159,46139,4
160,46139,4
163,46139,4
171,46139,4
173,46139,4
175,46139,4
176,46139,4
179,46139,4
181,46139,3
183,46139,5
185,46139,5
186,46139,4
189,46139,5
194,46139,3
195,46139,5
198,46139,5
205,46139,4
209,46139,3
221,46139,5
230,46139,5
241,46139,5
243,46139,4
245,46139,4
249,46139,5
255,46139,4
263,46139,4
264,46139,4
265,46139,4
270,46139,5
271,46139,4
272,46139,4
273,46139,5
274,46139,5
287,46139,5
289,46139,4
293,46139,4
298,46139,4
300,46139,5
301,46139,5
306,46139,4
309,46139,5
311,46139,5
314,46139,4
319,46139,5
321,46139,3
328,46139,5
337,46139,4
339,46139,5
341,46139,5
351,46139,4
353,46139,5
357,46139,4
358,46139,3
361,46139,4
365,46139,4
386,46139,4
397,46139,4
401,46139,3
409,46139,5
413,46139,4
416,46139,4
417,46139,4
424,46139,5
444,46139,4
447,46139,4
453,46139,4
456,46139,4
460,46139,5
461,46139,3
463,46139,5
468,46139,4
471,46139,5
478,46139,4
488,46139,5
489,46139,4
496,46139,4
498,46139,4
507,46139,5
515,46139,3
522,46139,3
523,46139,5
531,46139,4
538,46139,3
546,46139,4
559,46139,4
560,46139,4
576,46139,4
577,46139,4
590,46139,4
595,46139,4
597,46139,4
606,46139,3
618,46139,4
620,46139,5
637,46139,4
646,46139,4
650,46139,4
651,46139,5
704,46139,4
714,46139,4
715,46139,4
727,46139,4
730,46139,5
733,46139,5
734,46139,4
736,46139,4
762,46139,5
778,46139,4
782,46139,4
819,46139,3
820,46139,4
829,46139,4
840,46139,5
851,46139,4
872,46139,4
877,46139,4
879,46139,5
899,46139,4
919,46139,5
959,46139,3
961,46139,5
984,46139,4
992,46139,3
994,46139,4
1094,46139,4
1133,46139,4
1167,46139,4
1214,46139,3
1367,46139,3
1435,46139,5
1465,46139,5
1561,46139,3
1597,46139,4
2142,46139,5
2209,46139,5
3907,46139,4
4653,46139,5
6064,46139,4
7115,46139,5
3,50101,5
6,50101,5
8,50101,5
10,50101,5
11,50101,5
12,50101,5
13,50101,5
14,50101,5
15,50101,5
16,50101,5
19,50101,5
28,50101,5
30,50101,5
33,50101,5
34,50101,5
35,50101,5
36,50101,5
39,50101,5
40,50101,5
43,50101,5
47,50101,5
48,50101,5
50,50101,5
51,50101,5
53,50101,5
54,50101,5
57,50101,5
61,50101,5
68,50101,5
72,50101,5
74,50101,5
79,50101,5
82,50101,5
87,50101,5
97,50101,5
101,50101,5
126,50101,5
137,50101,5
141,50101,5
142,50101,5
143,50101,5
144,50101,5
145,50101,5
149,50101,5
150,50101,5
162,50101,5
164,50101,5
170,50101,5
176,50101,5
180,50101,5
181,50101,5
185,50101,5
190,50101,5
191,50101,5
197,50101,5
200,50101,5
207,50101,5
211,50101,5
217,50101,5
222,50101,5
236,50101,5
237,50101,5
238,50101,5
252,50101,5
253,50101,5
260,50101,5
261,50101,5
270,50101,5
272,50101,5
278,50101,5
283,50101,5
299,50101,5
303,50101,5
315,50101,5
316,50101,5
348,50101,5
360,50101,5
363,50101,5
365,50101,5
372,50101,5
374,50101,5
408,50101,5
412,50101,5
431,50101,5
433,50101,5
446,50101,5
464,50101,5
470,50101,5
472,50101,5
474,50101,5
479,50101,5
504,50101,5
529,50101,5
532,50101,5
545,50101,5
585,50101,5
610,50101,5
619,50101,5
623,50101,5
663,50101,5
668,50101,5
671,50101,5
677,50101,5
678,50101,5
700,50101,5
719,50101,5
720,50101,5
731,50101,5
803,50101,5
810,50101,5
811,50101,5
830,50101,5
900,50101,5
913,50101,5
920,50101,5
921,50101,5
931,50101,5
1013,50101,5
1029,50101,5
1070,50101,5
1077,50101,5
1113,50101,5
1148,50101,5
1199,50101,5
1203,50101,5
1212,50101,5
1224,50101,5
1235,50101,5
1294,50101,5
1309,50101,5
1315,50101,5
1347,50101,5
1349,50101,5
1399,50101,5
1438,50101,5
1492,50101,5
1527,50101,5
1577,50101,5
1615,50101,5
1708,50101,5
1782,50101,5
1856,50101,5
1904,50101,5
1914,50101,5
1967,50101,5
1976,50101,5
1998,50101,5
2020,50101,5
2082,50101,5
2100,50101,5
2231,50101,5
2279,50101,5
2280,50101,5
2287,50101,5
2320,50101,5
2321,50101,5
2386,50101,5
2421,50101,5
2459,50101,5
2650,50101,5
2692,50101,5
2700,50101,5
2727,50101,5
2876,50101,5
2906,50101,5
3222,50101,5
3415,50101,5
3527,50101,5
3573,50101,5
3682,50101,5
4115,50101,5
4323,50101,5
4962,50101,5
5011,50101,5
5323,50101,5
5476,50101,5
5828,50101,5
5979,50101,5
5992,50101,5
6089,50101,5
6567,50101,5
6948,50101,5
6953,50101,5
7185,50101,5
8057,50101,5
8701,50101,5
9611,50101,5
18,18100,5
21,18100,4
23,18100,4
24,18100,4
25,18100,5
27,18100,4
37,18100,4
39,18100,5
50,18100,5
59,18100,4
72,18100,3
73,18100,3
75,18100,4
79,18100,3
80,18100,5
89,18100,5
90,18100,4
102,18100,5
110,18100,4
118,18100,4
122,18100,4
125,18100,5
130,18100,5
133,18100,5
135,18100,4
154,18100,5
155,18100,2
157,18100,5
158,18100,4
161,18100,2
165,18100,3
167,18100,5
176,18100,2
178,18100,4
198,18100,4
205,18100,3
213,18100,5
219,18100,5
225,18100,5
227,18100,4
248,18100,5
251,18100,5
260,18100,5
265,18100,5
271,18100,5
272,18100,5
278,18100,5
289,18100,5
293,18100,5
305,18100,2
322,18100,4
332,18100,4
335,18100,4
341,18100,5
356,18100,4
361,18100,3
364,18100,5
367,18100,5
373,18100,3
386,18100,5
391,18100,3
402,18100,5
406,18100,4
413,18100,5
416,18100,3
427,18100,5
431,18100,3
444,18100,4
446,18100,4
478,18100,4
481,18100,3
485,18100,3
488,18100,4
512,18100,5
518,18100,4
526,18100,4
529,18100,5
545,18100,4
556,18100,4
559,18100,5
560,18100,3
578,18100,2
593,18100,3
597,18100,5
602,18100,4
608,18100,5
640,18100,4
641,18100,4
646,18100,4
660,18100,3
666,18100,4
669,18100,4
675,18100,3
699,18100,5
715,18100,4
726,18100,4
730,18100,4
738,18100,4
798,18100,4
799,18100,4
826,18100,5
839,18100,5
873,18100,4
876,18100,4
877,18100,4
888,18100,5
966,18100,3
976,18100,5
1033,18100,4
1041,18100,3
1131,18100,4
1139,18100,2
1141,18100,4
1161,18100,4
1163,18100,4
1167,18100,3
1188,18100,5
1196,18100,4
1204,18100,4
1225,18100,4
1233,18100,4
1299,18100,3
1322,18100,5
1327,18100,5
1348,18100,4
1373,18100,4
1382,18100,4
1419,18100,3
1423,18100,3
1457,18100,4
1458,18100,3
1463,18100,4
1478,18100,4
1530,18100,3
1549,18100,4
1578,18100,4
1641,18100,5
1681,18100,5
1686,18100,4
1714,18100,5
1759,18100,4
1774,18100,4
1845,18100,4
1878,18100,4
1954,18100,5
1980,18100,4
2002,18100,5
2004,18100,4
2009,18100,4
2025,18100,3
2052,18100,5
2142,18100,4
2198,18100,3
2199,18100,5
2361,18100,4
2365,18100,5
2366,18100,4
2380,18100,5
2501,18100,3
2594,18100,1
2674,18100,4
2680,18100,5
2735,18100,2
2741,18100,4
2854,18100,5
2875,18100,5
2990,18100,4
3079,18100,4
3127,18100,3
3306,18100,5
3333,18100,4
3414,18100,4
3758,18100,3
3948,18100,5
4066,18100,3
4317,18100,4
4332,18100,5
4435,18100,5
4678,18100,3
5802,18100,4
6553,18100,4
6629,18100,4
7143,18100,4
7737,18100,4
8923,18100,4
9281,18100,4
7,22164,4
9,22164,3
10,22164,5
14,22164,2
15,22164,4
19,22164,4
26,22164,3
29,22164,5
31,22164,4
33,22164,3
40,22164,1
57,22164,4
58,22164,3
63,22164,4
66,22164,5
67,22164,4
75,22164,3
80,22164,5
82,22164,4
83,22164,4
85,22164,4
90,22164,3
103,22164,4
111,22164,3
118,22164,4
123,22164,1
125,22164,4
130,22164,4
131,22164,5
133,22164,5
136,22164,3
138,22164,3
140,22164,4
148,22164,3
154,22164,4
155,22164,4
160,22164,4
161,22164,4
162,22164,4
172,22164,5
178,22164,3
180,22164,4
186,22164,3
189,22164,4
198,22164,4
209,22164,3
213,22164,2
248,22164,4
256,22164,4
271,22164,3
273,22164,3
293,22164,3
297,22164,3
301,22164,2
306,22164,4
311,22164,4
317,22164,5
326,22164,3
329,22164,3
350,22164,3
353,22164,3
357,22164,1
369,22164,3
378,22164,3
387,22164,2
395,22164,3
407,22164,5
410,22164,3
427,22164,3
453,22164,3
461,22164,3
472,22164,4
476,22164,3
478,22164,3
489,22164,4
495,22164,4
498,22164,5
515,22164,3
523,22164,3
529,22164,3
530,22164,4
557,22164,4
559,22164,4
595,22164,3
639,22164,3
646,22164,3
650,22164,3
659,22164,5
662,22164,4
669,22164,4
690,22164,4
714,22164,3
715,22164,2
727,22164,3
730,22164,5
733,22164,5
736,22164,3
737,22164,4
740,22164,4
757,22164,4
762,22164,3
763,22164,5
765,22164,4
767,22164,5
770,22164,3
773,22164,3
800,22164,3
804,22164,4
815,22164,3
819,22164,4
824,22164,3
826,22164,3
829,22164,3
839,22164,3
840,22164,3
855,22164,4
860,22164,3
885,22164,3
895,22164,5
916,22164,4
959,22164,5
961,22164,3
964,22164,4
984,22164,2
1021,22164,3
1038,22164,3
1068,22164,4
1088,22164,3
1094,22164,3
1131,22164,3
1135,22164,3
1186,22164,3
1210,22164,3
1237,22164,3
1280,22164,3
1310,22164,5
1365,22164,3
1393,22164,4
1411,22164,3
1435,22164,4
1465,22164,3
1561,22164,3
1566,22164,3
1570,22164,4
1622,22164,2
1642,22164,5
1672,22164,4
1691,22164,3
1739,22164,4
1815,22164,4
1887,22164,3
1970,22164,3
2010,22164,4
2053,22164,2
2063,22164,4
2097,22164,3
2142,22164,3
2190,22164,3
2197,22164,3
2252,22164,4
2455,22164,1
2482,22164,5
2508,22164,4
2643,22164,3
2781,22164,5
2903,22164,5
2967,22164,5
3033,22164,5
3122,22164,3
3548,22164,4
3595,22164,3
3907,22164,3
4171,22164,4
4606,22164,4
4691,22164,3
5198,22164,4
5527,22164,5
5629,22164,4
5798,22164,4
6389,22164,5
7001,22164,4
7002,22164,4
8295,22164,4
8329,22164,4
8524,22164,4
9984,22164,3
4,30283,4
10,30283,4
12,30283,5
18,30283,5
21,30283,5
23,30283,5
24,30283,5
25,30283,5
26,30283,3
27,30283,5
41,30283,5
50,30283,5
58,30283,3
59,30283,4
79,30283,5
80,30283,4
82,30283,4
85,30283,5
90,30283,5
102,30283,5
117,30283,3
118,30283,5
119,30283,4
125,30283,5
138,30283,5
154,30283,5
155,30283,5
157,30283,5
158,30283,5
161,30283,5
168,30283,4
184,30283,5
189,30283,5
198,30283,5
204,30283,5
219,30283,5
229,30283,4
235,30283,5
248,30283,5
251,30283,5
270,30283,5
271,30283,5
292,30283,5
293,30283,5
296,30283,5
321,30283,5
330,30283,4
332,30283,5
333,30283,3
337,30283,5
339,30283,5
347,30283,5
353,30283,5
358,30283,5
360,30283,4
364,30283,5
371,30283,4
375,30283,4
387,30283,3
391,30283,5
399,30283,4
413,30283,5
432,30283,5
461,30283,4
464,30283,5
466,30283,5
497,30283,5
505,30283,5
512,30283,5
523,30283,5
540,30283,5
542,30283,5
544,30283,5
545,30283,4
546,30283,3
553,30283,4
597,30283,5
599,30283,5
601,30283,5
602,30283,5
608,30283,5
611,30283,5
620,30283,5
621,30283,4
639,30283,4
641,30283,5
646,30283,5
650,30283,5
651,30283,5
660,30283,5
692,30283,5
714,30283,5
751,30283,5
782,30283,3
792,30283,5
798,30283,5
804,30283,5
817,30283,5
819,30283,3
826,30283,5
839,30283,4
855,30283,5
868,30283,4
877,30283,5
964,30283,5
994,30283,5
997,30283,4
998,30283,5
1014,30283,5
1079,30283,3
1094,30283,4
1108,30283,5
1128,30283,5
1159,30283,5
1218,30283,5
1223,30283,5
1266,30283,5
1274,30283,5
1277,30283,5
1322,30283,4
1332,30283,5
1348,30283,5
1380,30283,5
1402,30283,5
1406,30283,5
1480,30283,5
1552,30283,5
1569,30283,5
1603,30283,5
1648,30283,5
1666,30283,5
1679,30283,4
1706,30283,5
1784,30283,5
1813,30283,5
1877,30283,4
1885,30283,5
1930,30283,5
1966,30283,5
2010,30283,5
2073,30283,4
2095,30283,5
2101,30283,5
2142,30283,5
2209,30283,5
2236,30283,5
2238,30283,4
2553,30283,4
2646,30283,5
2732,30283,3
2733,30283,5
2874,30283,5
2877,30283,5
2882,30283,5
2903,30283,4
3047,30283,5
3101,30283,5
3143,30283,4
3153,30283,5
3168,30283,5
3274,30283,5
3306,30283,5
3363,30283,5
3414,30283,5
3628,30283,5
3753,30283,5
3834,30283,5
3899,30283,4
3974,30283,5
4070,30283,5
4273,30283,4
4328,30283,5
4416,30283,5
4712,30283,4
4933,30283,5
5049,30283,5
5415,30283,5
5446,30283,5
5540,30283,5
5658,30283,5
6121,30283,4
6334,30283,5
6348,30283,5
6891,30283,5
6942,30283,5
7187,30283,5
4,27834,5
5,27834,4
8,27834,4
9,27834,4
10,27834,5
13,27834,4
14,27834,5
16,27834,5
22,27834,4
29,27834,3
32,27834,5
42,27834,3
43,27834,4
48,27834,5
58,27834,5
63,27834,3
66,27834,4
71,27834,4
76,27834,4
79,27834,4
80,27834,5
83,27834,5
86,27834,4
95,27834,4
109,27834,4
113,27834,4
116,27834,5
121,27834,4
123,27834,5
125,27834,3
129,27834,4
131,27834,5
133,27834,3
148,27834,3
160,27834,4
162,27834,4
171,27834,3
172,27834,5
177,27834,3
181,27834,4
194,27834,4
200,27834,5
204,27834,5
213,27834,5
222,27834,4
225,27834,5
229,27834,5
230,27834,3
248,27834,5
255,27834,4
257,27834,5
264,27834,4
270,27834,4
274,27834,4
281,27834,5
323,27834,5
341,27834,4
353,27834,3
357,27834,4
361,27834,5
375,27834,5
390,27834,4
395,27834,4
397,27834,4
401,27834,4
403,27834,5
424,27834,5
427,27834,5
431,27834,5
451,27834,3
456,27834,4
457,27834,3
471,27834,3
478,27834,4
479,27834,5
483,27834,4
485,27834,4
498,27834,5
511,27834,5
512,27834,4
518,27834,4
521,27834,4
529,27834,4
530,27834,5
538,27834,4
544,27834,4
555,27834,3
559,27834,2
560,27834,3
576,27834,3
588,27834,4
592,27834,5
597,27834,4
618,27834,4
639,27834,5
646,27834,5
650,27834,4
664,27834,4
671,27834,4
672,27834,5
699,27834,5
701,27834,5
706,27834,3
715,27834,4
726,27834,4
739,27834,4
768,27834,3
773,27834,5
804,27834,4
815,27834,4
829,27834,4
839,27834,4
855,27834,5
899,27834,5
934,27834,5
935,27834,4
941,27834,4
961,27834,5
966,27834,3
984,27834,4
989,27834,5
1073,27834,5
1135,27834,3
1158,27834,3
1160,27834,4
1167,27834,5
1176,27834,4
1178,27834,5
1184,27834,5
1214,27834,3
1393,27834,4
1434,27834,3
1454,27834,5
1466,27834,4
1485,27834,4
1509,27834,3
1518,27834,4
1521,27834,4
1561,27834,5
1580,27834,4
1598,27834,4
1605,27834,3
1607,27834,3
1681,27834,5
1695,27834,5
1783,27834,5
1885,27834,5
1887,27834,5
1910,27834,5
1949,27834,4
2066,27834,5
2197,27834,3
2259,27834,4
2286,27834,4
2304,27834,4
2355,27834,3
2375,27834,5
2380,27834,5
2403,27834,5
2732,27834,4
2846,27834,4
2875,27834,4
2942,27834,4
2952,27834,5
3002,27834,4
3088,27834,4
3262,27834,4
3508,27834,5
3642,27834,4
3699,27834,5
3715,27834,4
3772,27834,4
3892,27834,5
3939,27834,5
3948,27834,3
4219,27834,4
4359,27834,4
4586,27834,5
5033,27834,5
5354,27834,4
6043,27834,4
6119,27834,5
6375,27834,3
6607,27834,5
7575,27834,4
9793,27834,5
1,16913,5
2,16913,2
3,16913,4
6,16913,5
7,16913,3
11,16913,4
12,16913,5
15,16913,5
16,16913,1
17,16913,4
18,16913,3
20,16913,4
21,16913,3
23,16913,2
24,16913,4
25,16913,3
27,16913,3
28,16913,4
31,16913,5
33,16913,1
35,16913,3
36,16913,4
37,16913,5
40,16913,1
41,16913,3
45,16913,4
46,16913,4
51,16913,2
55,16913,3
57,16913,5
62,16913,2
66,16913,3
68,16913,3
70,16913,5
73,16913,3
74,16913,4
77,16913,5
80,16913,5
